Genome	Sample_s10B.bin_11	Sample_s10B.bin_17	Sample_s10B.bin_19	Sample_s10c.bin_14	Sample_s11B.bin_6	Sample_s11c.bin_11	Sample_s11c.bin_26	Sample_s11c.bin_8	Sample_s11c.bin_9	Sample_s14B.bin_24	Sample_s14B.bin_27	Sample_s14B.bin_28	Sample_s14B.bin_6	Sample_s14c.bin_16	Sample_s14c.bin_17	Sample_s14c.bin_18	Sample_s14c.bin_1	Sample_s14c.bin_20	Sample_s14c.bin_6	Sample_s15B.bin_6	Sample_s15c.bin_16	Sample_s15c.bin_17	Sample_s15c.bin_19	Sample_s15c.bin_1	Sample_s15c.bin_20	Sample_s15c.bin_26	Sample_s15c.bin_27	Sample_s15c.bin_29	Sample_s15c.bin_31	Sample_s15c.bin_4	Sample_s15c.bin_6	Sample_s15c.bin_9	Sample_s16c.bin_11	Sample_s18B.bin_12	Sample_s18B.bin_14	Sample_s18B.bin_18	Sample_s18B.bin_1	Sample_s18B.bin_9	Sample_s18c.bin_13	Sample_s18c.bin_19	Sample_s18c.bin_20	Sample_s18c.bin_3	Sample_s18c.bin_5	Sample_s19B.bin_2	Sample_s19c.bin_14	Sample_s19c.bin_18	Sample_s21B.bin_12	Sample_s21B.bin_13	Sample_s21B.bin_4	Sample_s21c.bin_15	Sample_s21c.bin_17	Sample_s21c.bin_18	Sample_s21c.bin_20	Sample_s21c.bin_3	Sample_s22B.bin_10	Sample_s22B.bin_19	Sample_s22B.bin_23	Sample_s22B.bin_24	Sample_s22B.bin_4	Sample_s22B.bin_5	Sample_s22c.bin_14	Sample_s22c.bin_16	Sample_s22c.bin_17	Sample_s22c.bin_24	Sample_s22c.bin_28	Sample_s22c.bin_31	Sample_s22c.bin_36	Sample_s22c.bin_3	Sample_s22c.bin_7	Sample_s24B.bin_11	Sample_s24B.bin_14	Sample_s24B.bin_4	Sample_s24c.bin_9	Sample_s28B.bin_4	Sample_s28B.bin_5	Sample_s28B.bin_6	Sample_s28B.bin_7	Sample_s28c.bin_12	Sample_s28c.bin_6	Sample_s29c.bin_2	Sample_s29c.bin_8	Sample_s2B.bin_6	Sample_s2B.bin_7	Sample_s2c.bin_16	Sample_s2c.bin_7	Sample_s30B.bin_12	Sample_s30c.bin_3	Sample_s30c.bin_8	Sample_s31B.bin_10	Sample_s31B.bin_11	Sample_s31B.bin_3	Sample_s31B.bin_5	Sample_s31c.bin_11	Sample_s31c.bin_2	Sample_s31c.bin_3	Sample_s31c.bin_8	Sample_s32c.bin_7	Sample_s33B.bin_11	Sample_s33B.bin_18	Sample_s33B.bin_23	Sample_s33B.bin_9	Sample_s34B.bin_17	Sample_s34B.bin_19	Sample_s34B.bin_2	Sample_s34c.bin_12	Sample_s34c.bin_4	Sample_s34c.bin_5	Sample_s34c.bin_6	Sample_s35B.bin_8	Sample_s35c.bin_2	Sample_s35c.bin_10	Sample_s35c.bin_11	Sample_s35c.bin_13	Sample_s35c.bin_15	Sample_s35c.bin_16	Sample_s35c.bin_17	Sample_s35c.bin_18	Sample_s35c.bin_4	Sample_s35c.bin_8	Sample_s35c.bin_9	Sample_s36B.bin_12	Sample_s36B.bin_7	Sample_s36c.bin_4	Sample_s37B.bin_12	Sample_s37B.bin_27	Sample_s37B.bin_30	Sample_s37c.bin_10	Sample_s37c.bin_11	Sample_s37c.bin_13	Sample_s37c.bin_7	Sample_s38B.bin_10	Sample_s38B.bin_11	Sample_s39B.bin_10	Sample_s39B.bin_20	Sample_s39B.bin_24	Sample_s39c.bin_17	Sample_s39c.bin_18	Sample_s39c.bin_4	Sample_s42B.bin_22	Sample_s42c.bin_10	Sample_s42c.bin_13	Sample_s42c.bin_4	Sample_s42c.bin_7	Sample_s45c.bin_3	Sample_s45c.bin_5	Sample_s45c.bin_9	Sample_s46B.bin_1	Sample_s46c.bin_5	Sample_s46c.bin_7	Sample_s48B.bin_12	Sample_s48c.bin_12	Sample_s48c.bin_1	Sample_s48c.bin_3	Sample_s48c.bin_4	Sample_s48c.bin_8	Sample_s49B.bin_12	Sample_s49B.bin_2	Sample_s49B.bin_3	Sample_s49B.bin_9	Sample_s49c.bin_14	Sample_s49c.bin_18	Sample_s49c.bin_1	Sample_s49c.bin_21	Sample_s49c.bin_4	Sample_s4B.bin_10	Sample_s4B.bin_18	Sample_s4B.bin_1	Sample_s4B.bin_27	Sample_s4c.bin_1	Sample_s4c.bin_25	Sample_s50B.bin_9	Sample_s50c.bin_2	Sample_s50c.bin_4	Sample_s50c.bin_7	Sample_s51B.bin_19	Sample_s51B.bin_22	Sample_s51B.bin_6	Sample_s51c.bin_8	Sample_s52B.bin_12	Sample_s52B.bin_5	Sample_s52c.bin_21	Sample_s52c.bin_26	Sample_s53c.bin_19	Sample_s53c.bin_21	Sample_s53c.bin_27	Sample_s53c.bin_28	Sample_s53c.bin_37	Sample_s53c.bin_3	Sample_s53c.bin_6	Sample_s54B.bin_10	Sample_s54B.bin_19	Sample_s54B.bin_1	Sample_s54B.bin_23	Sample_s54B.bin_26	Sample_s54B.bin_2	Sample_s54B.bin_33	Sample_s54c.bin_12	Sample_s54c.bin_20	Sample_s54c.bin_2	Sample_s55c.bin_11	Sample_s55c.bin_3	Sample_s55c.bin_5	Sample_s55c.bin_8	Sample_s56B.bin_18	Sample_s56B.bin_22	Sample_s56B.bin_24	Sample_s56B.bin_8	Sample_s56c.bin_10	Sample_s56c.bin_1	Sample_s57B.bin_10	Sample_s57B.bin_15	Sample_s57B.bin_17	Sample_s57B.bin_19	Sample_s57B.bin_22	Sample_s57c.bin_10	Sample_s57c.bin_16	Sample_s57c.bin_2	Sample_s58B.bin_19	Sample_s58B.bin_7	Sample_s58c.bin_1	Sample_s58c.bin_2	Sample_s58c.bin_23	Sample_s58c.bin_9	Sample_s60B.bin_13	Sample_s60B.bin_19	Sample_s60B.bin_3	Sample_s60B.bin_9	Sample_s60c.bin_15	Sample_s60c.bin_19	Sample_s60c.bin_29	Sample_s61B.bin_11	Sample_s61B.bin_12	Sample_s61B.bin_27	Sample_s61B.bin_6	Sample_s61c.bin_20	Sample_s61c.bin_21	Sample_s61c.bin_8	Sample_s62B.bin_15	Sample_s62B.bin_22	Sample_s62B.bin_5	Sample_s62c.bin_10	Sample_s64B.bin_10	Sample_s64B.bin_23	Sample_s64B.bin_27	Sample_s64c.bin_10	Sample_s64c.bin_17	Sample_s64c.bin_2	Sample_s64c.bin_7	Sample_s65B.bin_2	Sample_s65c.bin_10	Sample_s65c.bin_12	Sample_s65c.bin_5	Sample_s65c.bin_7	Sample_s66B.bin_7	Sample_s66c.bin_18	Sample_s66c.bin_22	Sample_s66c.bin_7	Sample_s6B.bin_11	Sample_s6B.bin_17	Sample_s6B.bin_24	Sample_s6B.bin_4	Sample_s6c.bin_10	Sample_s6c.bin_3	Sample_s6c.bin_4	Sample_s71B.bin_22	Sample_s71B.bin_2	Sample_s71B.bin_7	Sample_s71B.bin_8	Sample_s71B.bin_9	Sample_s71C.bin_15	Sample_s71C.bin_21	Sample_s71C.bin_8	Sample_s72B.bin_12	Sample_s72B.bin_19	Sample_s73B.bin_11	Sample_s73B.bin_20	Sample_s73c.bin_4	Sample_s73c.bin_5	Sample_s73c.bin_9	Sample_s74B.bin_12	Sample_s74B.bin_15	Sample_s74B.bin_27	Sample_s74c.bin_20	Sample_s74c.bin_28	Sample_s74c.bin_7	Sample_s74c.bin_8	Sample_s75B.bin_21	Sample_s75c.bin_15	Sample_s76c.bin_12	Sample_s76c.bin_6	Sample_s7B.bin_2	Sample_s7B.bin_7	Sample_s7c.bin_10	Sample_s7c.bin_2	Sample_s8B.bin_10	Sample_s8B.bin_2	Sample_s8B.bin_6	Sample_s8B.bin_8	Sample_s8c.bin_20	Sample_s8c.bin_25	Sample_s9B.bin_13	Sample_s9c.bin_19	Sample_s9c.bin_21	Sample_s9c.bin_2	Sample_s9c.bin_4	Sample_s9c.bin_5	Sample_s9c.bin_7
Sample_s10B	0.95906276	0.5746291	0.47177324	3.3905609	0.2611486	0	0	0	0.058764603	0	0	0	0	0	0	0	1.1542768	0.11367866	0	0	0.073156394	0.079340644	0	0.18495809	0	0.041441865	0	0.077122964	0	1.440457	0	0	0	0.076912545	0.08636836	0	0.26743174	0.10291531	0	1.0372231	0	0.06631308	0.052974157	0.073171765	0.059398238	0	0	0	1.2370838	0.039418865	0	0	0	0.1169037	0	0.07271917	0.2695432	0	0	0	0.7924488	0.08363616	0	0	0	0	0	3.7408845	0	0	0.35769185	0	0.22543669	0	0.13718136	0.033105996	0	0	0	0.3114389	0.054291386	0.15426381	0	0	0.09011707	0.22877054	0	0	0	0.07491228	0.18764533	0.51661336	0	0	0.21438435	0	0.040588755	0	0	0	1.5097126	0.4734028	0	0	0.20508602	0.13644508	0	0.09695622	0.12836906	0.07813651	0	0.057615854	0.08094142	0	0.036166392	0	0	0.09903242	0.043808237	0.06725329	0	0	0.9947832	0.6082579	0.049975324	0.1273801	0.1388946	0	0	0.14060795	0.11580964	1.1700138	0.9956346	0	0	0	0.08425931	0.03479014	0	0	0	0	0.15498462	0.10477622	0	0	2.0078826	0	0	0	0	0.07829812	0.17022339	0.4101803	0.08608059	0	0.17522706	0.38336	0.5356903	0.09748226	0.23963025	0.056989193	0	0.105441734	0	0	0.2570889	0.06503504	0.11657309	0.077529445	0.093562	0.23526613	0	0	0.039053284	0	0	0	0	0	0	0	0.20973155	0	0	0.0608704	0.053143527	0	0	0.7563478	0	0	0.036034916	0.17009868	0.12080358	0	0	0	0.13043779	0.44696772	4.2390895	0.055469036	0	0.08069722	0.23963127	0	0.036368676	0.079275504	0.27574667	0.09689115	0	0	0	0	0	0.0440117	0.09814878	0	0.43830314	0	0.22459683	0	0	0	0	0	0.11828061	0	0.23643923	0	0	0	0.17016804	0	0	0	0	0	0	2.210333	0	0	0	0.058365583	0	0.5731656	0.1373399	0	3.3999822	0.05580883	0.101542525	0	0.07241348	0	0.05558283	0	0	0.109861	0	0	0.18648778	0.041908164	0	0	0	10.127217	0	0.16955313	0	0.12659681	0	0.06804301	0	0.06956737	0.42358637	0	0	0.055232286	0	0	0	0	0	0	0.13688023	0.10970063	0.07492921	0	0	0.10028877	6.7814183	0	0	0	0	1.2465515	0.80824286	0	0	0	0	0.20898099	0.2399268	0	0.157789	0.8474248	1.9075518
Sample_s11B	0	0	0	0	1.8442974	0	0	0	0	0	0	0	0.33041933	0	0	0	7.7158136	0	0.13961883	0.13669464	0	0	0.04428612	0	0	0	0	0.41613528	0	0.81093806	0	0	0.7481735	0.057301547	0.64296925	0	1.0168566	0.039989598	0	1.189084	0	0.50773203	0.18759237	0.0891656	0	0	0.30941048	0	0.8894958	0	0.0882885	0	0	0.34903857	0	0	0	0	0	0	0.36968684	0.2641369	0	0	0	0	0.12653136	0.8902811	0	0	0.05717421	0	2.407671	0	0.32741225	0.072932206	0	0	0	0.23649202	0.070025325	0	1.461234	0	0.37974495	0.15762006	0.2493273	0	0	0.07602184	0	0.2969249	0	0	0.4672825	0	0.3282762	0	0	0	0.39303562	0	0	0	0.065730676	0.7433831	0.09387995	0	0.057322815	0	0.0715506	0	0.3134461	0	0	0	0	0	0	0.07131644	0	0.44496393	1.537168	0	0	0.052701693	0.07391597	0	0	0.201505	0	0	0.31313783	0.086998895	0.39378086	0.047424547	0.54019994	0.07818544	0	0	0	0	0.15625106	0.1594277	0	0	2.8282058	0	0.16296464	0	0	0.09639574	0.35289365	0.29828417	0	0.10294807	0.08070043	0.2883144	0.06529483	0	0.2787702	0.3261428	0	0.21470715	0	0	0.42359805	0	0.15448181	0.4373482	0	0	0.60904384	0	0	0	0	0	0	0	0	0	0	0	0.044304427	0	0	0	0	0	0	0	0	0	0.2458703	0	0	0	0.08476387	0.067074955	2.6900947	0.0983114	0	0	0	0	0	0	0.073326774	0	0.15536815	0	0.08070606	0.23603201	0	0	0	2.7702777	0	2.9873433	0.9099547	0	0.24104957	0	0	0	0	0	0.5484563	0	0.114285104	0	0	0	0	0.44274127	0	0	0	6.7274156	0	0	0	0.11795928	0.061346885	0	0	0	6.5002275	0.13383657	0	0	0	0	0.20922455	0.58790374	0	0	0	0	0.111660704	0.0723019	0	0	0	1.6340919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35998914	0.049545452	0	0	0	0.05696656	1.316925	0.70825624	0	0.29205635	0	0.7873108	0	0	0	0	0	0.21963435	0.15628584	0.18438044	0	0	0
Sample_s13B	0	0	0	8.050706	0.037121266	0	0.06046139	0.075232804	0.060080532	0	0	0	0.3250195	0	0	0.032319613	0.97513694	0.45417333	0.11098673	0.37792465	0	0.062148172	0.037742697	0.14343889	0	0	0	0.030747855	0	1.1957192	0	0	0.06272334	0.08002448	0	0	0.29087958	0.09650666	0.032777663	0.07691579	0	0.08951887	0.08741557	0.03160517	0	0	0.08692455	0	0.4193543	0	0.03751274	0	0	0.044595964	0.11710033	0	0.051891744	0.029964581	0	0	0.10009966	0.42573416	0	0	0	0	0.07449368	0	0	0	0	0	1.6934297	0	0.29234996	0.16280884	0	0	0	0.1753953	0.18744797	0.047620125	0	0	0.45669502	0.062491108	0	0	0	0.02986498	0.06180057	1.0417972	0	0	0.090073705	0	0	0	0	0	0.6212995	0.6274845	0	0	0	0.30447352	0	0	0.2957851	0	0	0	0.10347129	0	0	0	0	0.06090389	0.07056231	0.040216327	0	0	0.3968414	0	0	0.18534006	0	0	0	0	0.21021678	0	0	0.077646285	0	0	0.1416973	0.057386365	0.11600971	0	0	0	0	0.1970119	0	0	2.2114806	0	0	0	0	0.169369	0.17351072	0.16178137	0	0	0.16106564	0.08980018	0	0	0.21002428	0.4094438	0	0.026465682	0.42812535	0	0.61330533	1.3732041	0.4040447	0.039185222	0	3.2169518	0.043734297	0	0.15968604	0	0	0	0.03212752	0	0	0	0	0.23598067	0	0	0	0	0	0.22928536	0.29078993	0	0	0	0.12356295	0	0.024301173	0	0.37186632	0.12862314	0.15684497	0.032963734	0	0.06777398	0	0	0.40833148	0.18087968	0	0	0.12751216	0.14969373	0	0	0.58917093	0	0	0.35677812	0.6060413	0	0.16080834	0.027111256	0	0	0.1601955	0.2563629	0	0	0.10553803	0	0	0.07388945	0.11576327	0.045684177	0	0	0	0	0	1.5884962	0	0	0	0.06502978	0	3.7905939	2.6836903	0	18.826605	0	0	0	0.050606944	0.11438091	0	0	0	0	0	0	0.112078145	0.07627333	0	0	0	1.4294931	0	2.2534387	0.48006788	0.19111575	0	0	0	0.060146008	0	0	0	0.15375854	0	0	0	0	0	0	0	0.22641522	0	0.46816093	0.035218094	0.15425463	2.5031657	0	0.33918414	0.035724737	0	1.7683706	0.101255335	0.16840266	0	0	0	0.23001917	0.21765558	0	0.6864259	0.04022155	0
Sample_s14B	0	0	0	1.8023938	0.22631925	0	0	0.119766995	0.04997338	0.51326513	0.37847528	3.8832934	0.4435857	0	0	0.21606	2.9703054	0.3311254	0.033603422	0.07600799	0	0	0.024609061	0.35274294	0	0	0	0	0	0.41002983	0	0	0.9067337	0.026524825	0.066031404	0	0.32978007	0.095737465	0	0.1884004	0	0.0912837	0.07221649	0	1.0500365	0	0	0	0.78411746	0	0.031378694	0	0	0.046719648	0.46803254	0.2730023	0	0	0.070289895	0	0.37584633	0.091167115	0.042127576	0.036949553	0	0	0.42932367	0	1.1409729	0	0	0	1.1398234	0	0.10627969	0.115982786	0	0	0	0.10533575	0.05933289	0	0.21665192	0	0.4535601	0.07992383	0.57426536	0	0.04716935	0.05012087	0.42058855	0.64051425	0	0	0.20923842	0	0.14355864	0	0.110450774	0	0.1844613	0.3108859	0	0.8196409	0	0.7614454	0	0.054677445	0.15181062	0	0.0726506	0	0.18882535	0	0	0.06857248	0	0.0679953	0.03136822	0.03851296	0	0	0.2627095	0	0	0.21678829	0	0	0	0	0	0	0.043137256	0.10061841	0	0	0.0939068	0.05709579	0.8741861	0	0	0	0.032668944	0.14463966	0	0	2.306684	0	0.08512026	0	0	0.044153202	0.2670879	0.117019154	0.048583515	0	0.2301742	0.637782	0	0.042069986	0.1042799	0.06902089	0	0.15571529	0	0.41490686	0.32900324	0.23218362	0.25731024	0.1516371	0.07633687	1.8470389	0.06988944	0	0	0	0	0	0.062306624	0	0	0	0	0	0	0.10535391	0	0.12802249	0.10403492	0.14713922	0	0	0	0	0.29108566	0	0	0	0.12920806	0.14638238	0.58582115	0.028223054	0	0	0	0	0.21697482	0.06595653	0	0.033376507	0.3380899	0.32742754	0	0	0	0	0.053129796	2.8863635	0.2317925	0	0.12941985	0.083207265	0	1.6926324	0	0.26289275	0	0	0.053567894	0.65556926	0.5421605	0.16075633	0.0603344	0	0	0.2025541	0	0.05365301	0	3.3520517	1.1951995	0.07799947	0	0	0	0	0.04663183	0	10.35736	0.025495343	0	0	0	0	0	0	0.046527952	0.14167286	0.032060325	0	0.7737066	0.042595938	0.38483948	0	0	1.2835647	0	0.08454298	0	0.115873344	0	0.6156428	0.080967076	0.045678046	0	0	0	0	0	0.110093445	0.04586991	0	0	0.03746803	0	0.04099182	0	0	0.056090917	0.11193091	1.1682652	0	0	0	0	0.6088387	1.4967651	0.21967438	0	0.054349516	0.5189171	0.12201464	0.26045445	0.45024022	0.6395742	0.059000965	0
Sample_s15B	0	0	0	10.899236	0	0	0	0	0.08635785	0	0	0	0.05040824	0	0	0.41567352	4.781991	0.13198775	0.23165087	0.88930327	0	0.09269544	0.06123387	0.7122485	0	0	0.108696036	0.08277108	0	0.6990235	0	0.7482383	0.1640014	0.028702322	0.037683573	0.2490579	0.15429161	0.06235232	0	0.19595999	0	0.124663845	0.038004257	0	0	0	0.06764869	0	0.45270276	0	0	0	0	0.12265005	0	0	0.044211738	0	0	0	0.25263077	0.20271826	0.25127253	0	0	0	0.05957299	1.1000742	0.46988815	0.15341248	0	0	0.8432174	0	0.17490456	0.026995277	0	0	0	0.18814012	0.036061957	0.07400738	0.096903086	0	0.43042424	0.33335662	0	0	0	0	0.023969347	1.2489095	0	0	0.11748538	0	0	0	0	0	0.6962939	0.14062461	0	0	0	0.095194995	0	0	0.24359785	0	0.028908696	0	0.12529686	0	0	0	0	0.075498864	0	0.033792436	0	0	0.796401	0.1365656	0	0.11368746	0	0	0	0.040074617	1.3405881	0.19556254	0.030838534	0	0.041587457	0	0.10260065	0.025821343	0	0	0	0	0.040751223	0.056082755	0	0	1.0048574	0	0.17412135	0	0	0.056334253	0.34085977	0.07167573	0.03267118	0	0.53275716	0.09785377	0	0	0.13012138	0.06238002	0	0.15216285	0.7956793	0.09257618	0.44695184	1.4694973	0	0	0	0	0	0	0.35016385	0	0	0	0	0.8901323	0	0	0	0.095355734	0	0	0	0	0	0.1378763	0.23249808	0	0	0.03473156	0.0525131	0	0	0	0.10133896	0.087861665	0.027506635	0.04377869	0	0.05295487	0	0	0.19711815	0.1333105	0.049677175	0.26080453	0.17281288	0	0	0	0.041978166	0	0.04401329	0	0.25175458	0	0.29623258	0.029238408	0	0	0	0	0	0	0.1877	0	0.18312682	0.025961943	0.4055377	0	0	0.098808736	0	0	0	0.7572426	0	0.084371105	0	0.08003382	0	2.3775294	0	0	2.0862002	0.02307416	0	0.27747554	0.051744096	0.12517792	0.04545865	0	0	0.32650566	0	0.058177836	0.08057005	0.054768443	4.067057	0.48079324	0	2.4576678	0	0.22137758	0.2547855	0.061309747	0	0	0	0	0.19565155	0	0	0	0	0	0	0	0	0	0.79704475	0.043439075	0	0	0	0.11798393	11.401575	0	0.52218866	0.17184658	0	1.4000219	0	0.3372459	0	0	0.03363992	0.17078142	0.22215009	0.12589875	2.5730042	0	0.14994282
Sample_s16B	0	0	0	9.824471	0	0	0.067747615	0	0	0	0.09639337	0.34540388	0	0	0.13755552	0.15434231	0.5081217	0.1190632	0.15549885	0.03248781	0	0.06761209	0.03501793	0.16059047	0	0	0	0.046424083	0	0.55437523	0	0	0.44353545	0.099253066	0.04168152	0	0.71005064	0.06323888	0	0.4062008	0	0.2151138	0.0670995	0.1070587	0	0	0	0	0.36729544	0	0	0	0	0.45241326	0.082555935	0.041207388	0.038908996	0	0	0	0.24545701	0.21217622	0	0	0	0	0.06649523	1.4431461	0.3947739	0.18469568	0	0	1.1902089	0	0.08969091	0	0	0	0	0.15069991	0.05537645	0	0.19320014	0	0.316457	0	0.38022944	0	0	0	0.27332616	0.9066751	0	0	0.14745669	0	0	0.05124313	0	0.16839767	0.5283822	0.064002275	0	0	0	0.04629093	0	0	0.067495085	0.03588541	0	0	0.13356468	0	0	0.04346091	0	0.10313447	0.049773615	0.058824483	0	0	1.5108413	0.037167575	0	0.034998488	0	0	0	0	0.25889155	0	0	0	0	0	0.092889294	0.029366199	0.16965216	0	0	0.031893473	0.061410163	0.13079284	0	0	2.0680842	0	0.08175465	0	0	0.07017816	0.33577374	0.16838323	0	0	0.1929384	0.1604505	0	0.034164064	0.10198264	0.13404305	0	0.34528786	0.073223226	0.05830449	0.49820176	0.03160804	0	0	0	1.3400629	0	0	0.1400109	0	0	0	0.038908962	0.44480282	0	0	0	0.11261452	0	0.11523165	0	0	0	0.21641144	0	0	0	0	0.19345	0	0.082508	0	0.04252614	0.04221379	0	0.028859511	0	0.053996347	0	0	0.08383006	0	0.04072721	0	0	0	0	0.04432157	0	0	0	1.928878	1.0240269	0	0.28607798	0.052903052	0	0	0	0	0.27887094	0	0.27744275	0	0.27697137	0.16522	0.100979365	0	0	0	0	0	0	0.33279204	0	0.028451338	0.20338	0.06666665	0	0	1.0526507	0	12.705707	0	0	0	0	0.041809898	0.12662967	0	0	0.98769057	0	0	0.53573394	0.051582336	0	0	0	3.6095862	0.048492596	0	0	0.17410034	0	0	0.04486391	0.17568472	0	0	0	0	0	0.73479027	0	0.6336927	0	0	0	0.16657118	0	0	0	0.05383524	13.5687065	0	0	0.44509375	0	1.2982804	2.1905496	0.13338561	0	0.093017384	0	0.21705304	0.10391324	0	0.60694367	0	0
Sample_s18B	0	0.04298051	0	0	0.35084343	0	0	0	0	0	0	0	0.88446504	0	0	0	1.3191977	0	0	0.19228837	0	0.37895635	0.12851012	0	0	0	0	0	0	1.138677	0	0	0	0.7990132	0.76858884	0.5691827	0.6420368	0.65124315	0.061866708	1.4919121	0.30541536	0.17242286	0.043818787	0.046551645	1.6404523	0	0.09668329	0.04168014	0.47938827	0	0.1783508	0	0	0.19938695	0	0	0	0	0	0	0.29757097	0.97492754	0.13123395	0.033196755	0	0	0	0.21071173	0	0	0.05513876	0	0	0	0.05772148	0	0	0	0.05460249	0.45836595	0.0700324	0.09297559	0	0	0	0	0	0	0	0	0	3.1556857	0	0	0.1948765	0	0.039021313	0	0.26871023	0	1.6381376	0	0.06564084	0	0	0	0.08635432	0	0.23246422	0	0.04192623	0.049055003	0.075143665	0	0	0	0	0.19974732	0	0.044638555	0	0	2.9634483	0	0	0.12417777	0.22437161	0	0	0.079121254	0	0	0	0.63717407	0	0	0.1707906	0.07908129	0	0	0	0	0.1531842	0.06022157	0.06134966	0	0.22488587	0	0	0	0	0.06488424	0.59098125	0.6711641	0	0.052852478	0.47949645	0.1703289	0.06553938	0.059530355	0.17787717	0	0	0.16108167	0	0	0.4429701	0	0.19153112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047052875	0.27230388	0	0	0	0.3374037	0	0	0	0.031597715	0.12565088	0	0	0	0.29281875	0.43457893	3.3594296	0.05527266	0	0	0	0	0	0	0.08725277	0.44215047	0	0	0.11440607	0	0	0	0	0	0.6131386	2.628591	0.22838122	0	0	0	0	0	0	0	0.21997423	0	0	0.047311362	0.046042215	0	0	0	0	0	0	0	0	0	0	0	0.19182736	0.056027457	0	0	9.572616	0	0	0	0	0.08016973	0	0	0.17258532	0	0	0.048297852	0.8037805	0	0	0	0	9.067091	0	0	0	0	0	0	0	0	0	0	0	0.30497554	0	0	0	0	0	0	0.569926	0.04596196	0	0	0	0.4568674	14.803451	0	0	0	0	1.9317636	0	0	0	0	0	0.19950281	0.061552383	0	0	0	0
Sample_s19B	0	0	0	0	0	0	0.27328897	0	0.06310922	0	0.3529177	0	0.5929805	0	0	0.12775435	1.3948698	0	0	0.057668675	0	0.2863983	0.19936843	0.2457858	0	0	0	0	0	0.5512752	0	0.02577967	0.9535067	0.42671856	0.047737937	0.23748924	0.08818625	0.06431742	0	0.24719937	0	0.039238986	0.073540576	0.4329739	0	1.8635335	0.12415939	0.12916258	0.94186777	0	0.03896104	0.07852487	0	0.4862236	0	0.650763	0	0.046252325	0.07546441	0	0.2634665	0	0.29087934	0.10676644	0	0	0	0.06798569	0	0.42563608	0.2582739	0	0.6662765	0	0.36493728	0.2379829	0	0	0.13230638	0.206369	0.07090292	0.18829684	0	0	0.3664949	0.77461	0	0	0.05477877	0.030726912	0	1.0160289	0	0	0.28266647	0	0.13174604	0.2565035	0	0	0.14447418	0.0325361	0.27854607	0	0	0.4480549	0	0.20774275	0.08838517	0	0.04389915	0	0.27523935	0	0	0	0	0.09553859	0	0.07488443	0	0	2.0688977	0	0	0.077342935	0.03890279	0	0.10034292	0.20197609	0.8953382	0	2.1003108	0.3266436	0	0	0.10289445	0.036827642	0	0	0	0	0.11316296	0.11508403	0	0.28880292	3.656643	0.5960909	0.12558241	0	0	0.047725447	0.21204284	0.10557076	0	0	0.32916224	0.37281638	0.07049981	0.08840019	0.19825064	0	0	0.33135653	0	0	0	0.6473706	0.12295826	0.18355796	0.31717226	0	0.068212554	0.44403377	0.22216786	0	0	0	0	0	0	0	0	0.9814038	0	0.094942994	0	0	0	0.30336642	0	0	0	0	0.19654354	0	0.05862471	0.044809595	0.14600347	0.3092165	0	0.0362938	0	0	0	0	0.33204797	0.18825747	0.206373	0	0.513976	0	0	0	0	0	0	2.3866484	0.70370007	0	0.22796702	0	0	0.36249173	0	0	0	0	0.22554696	0	0.16991998	0.11475737	0	0	0	0	0	0.05763773	0	2.049133	0	0	0	0.06751098	0	0.19771744	0	0	8.527461	0.10434352	0	0	0.03872849	0.18587995	0.08936755	0.14899145	0.12387675	0	0	0	1.0768476	0	0	0	0	3.9653163	0	0	0.34578067	0.26837614	0	0	0	0.06670543	0	0	0	0	0	0	0	0	0	0	0.0759463	0.20722131	0	0	0	0.23978378	8.408713	0.13991286	0.042402275	0	0	0	2.9413486	0	0	0	0	0.18456256	0.23127706	0.33139563	0	0.055237867	0
